State Name,Univesity Name ,College/Stand Alone Institution
Uttar Pradesh,"Gautam Buddh Technical University, Lucknow",RAM-EESH INSTITUTE OF VOCATIONAL and TECHNICAL EDUCATION
Uttar Pradesh,"Gautam Buddh Technical University, Lucknow","UNITED INSTITUTE OF PHARMACY, ALLAHABAD"
Uttar Pradesh,"Gautam Buddh Technical University, Lucknow","BHARAT INSTITUTE OF TECHNOLOGY SCHOOL OF ENGINEERING, MEERUT"
Uttar Pradesh,"Gautam Buddh Technical University, Lucknow","MAHARANA INSTITUTE OF PROFESSIONAL STUDIES, KANPUR"
Uttar Pradesh,"Gautam Buddh Technical University, Lucknow","AXIS INSTITUTE OF ARCHITECTURE, KANPUR"
Uttar Pradesh,"Gautam Buddh Technical University, Lucknow","INTERNATIONAL INSTITUTE FOR SPECIAL EDUCATION, LUCKNOW"
Uttar Pradesh,"Gautam Buddh Technical University, Lucknow","DR M C SAXENA COLLEGE OF PHARMACY, LUCKNOW"
Uttar Pradesh,"Gautam Buddh Technical University, Lucknow","H M F A MEMORIAL INSTITUTE OF ENGINEERING AND TECHNOLOGY, ALLAHABAD"
Uttar Pradesh,"Gautam Buddh Technical University, Lucknow","UNITED INSTITUTE OF MANAGEMENT, ALLAHABAD"
Uttar Pradesh,"Gautam Buddh Technical University, Lucknow","B B S INSTITUTE OF PHARMACEUTICAL AND ALLIED SCIENCES, GR.NOIDA"
Uttar Pradesh,"Gautam Buddh Technical University, Lucknow","AXIS INSTITUTE OF TECHNOLOGY AND MANAGEMENT, KANPUR"
Uttar Pradesh,"Gautam Buddh Technical University, Lucknow","SAGAR INSTITUTE OF TECHNOLOGY AND MANAGEMENT DEPARTMENT OF PHARMACY, BARABANKI"
Uttar Pradesh,"Gautam Buddh Technical University, Lucknow","RAMA INSTITUTE OF ENGG AND TECH , KANPUR"
Uttar Pradesh,"Gautam Buddh Technical University, Lucknow","INSTITUTE OF ARCHITECTURE AND TOWN PLANNING , SITAPUR"
Uttar Pradesh,"Gautam Buddh Technical University, Lucknow","LOTUS INSTITUTE OF MANAGEMENT , BAREILLY"
Uttar Pradesh,"Gautam Buddh Technical University, Lucknow","SARASWATI HIGHER EDUCATION AND TECHNICAL COLLEGE OF ENGINEERING, VARANASI"
Uttar Pradesh,"Gautam Buddh Technical University, Lucknow",SHRI RAM MURTI SMARAK COLLEGE OF ENGINEERING and TECHNOLOGY
Uttar Pradesh,"Gautam Buddh Technical University, Lucknow","DIT SCHOOL OF ENGINEERING, GREATER NOIDA"
Uttar Pradesh,"Gautam Buddh Technical University, Lucknow","SMT VIDYAWATI COLLEGE OF PHARMACY, JHANSI"
Uttar Pradesh,"Gautam Buddh Technical University, Lucknow","DR M C SAXENA INSTITUTE OF ENGINEERING AND MANAGEMENT, LUCKNOW"
Uttar Pradesh,"Gautam Buddh Technical University, Lucknow","RAJARSHI RANANJAY SINH INSTITUTE OF MANAGEMENT AND TECHNOLOGY, SULTANPUR"
Uttar Pradesh,"Gautam Buddh Technical University, Lucknow","BABU MOHAN LAL ARYA SMARAK ENGG COLLEGE, AGRA"
Uttar Pradesh,"Gautam Buddh Technical University, Lucknow","CENTRAL INSTITUTE OF MANAGEMENT AND TECHNOLOGY, LUCKNOW"
Uttar Pradesh,"Gautam Buddh Technical University, Lucknow","BABU BANARASI DAS NATIONAL INSTITUTE OF TECHNOLOGY AND MANAGEMENT, LUCKNOW"
Uttar Pradesh,"Gautam Buddh Technical University, Lucknow","PREM PRAKASH GUPTA INSTITUTE OF MANAGEMENT, BAREILLY"
Uttar Pradesh,"Gautam Buddh Technical University, Lucknow","WOMEN INSTITUTE OF ENGINEERING AND TECHNOLOGY, SITAPUR"
Uttar Pradesh,"Gautam Buddh Technical University, Lucknow","PHARMACY COLLEGE, AZAMGARH"
Uttar Pradesh,"Gautam Buddh Technical University, Lucknow","RAJSHREE INSTITUTE OF MANAGEMENT AND TECHNOLOGY, BAREILLY"
Uttar Pradesh,"Gautam Buddh Technical University, Lucknow","DEV BHOOMI GROUPS OF INSTITUTIONS FACULTY OF COMPUTER APPLICATION, SAHARANPUR"
Uttar Pradesh,"Gautam Buddh Technical University, Lucknow",PRATAP COLLEGE OF MANAGEMENT
Uttar Pradesh,"Gautam Buddh Technical University, Lucknow","KUNWAR HARI BANSH SINGH COLLEGE OF PHARMACY, JAUNPUR"
Uttar Pradesh,"Gautam Buddh Technical University, Lucknow","INSTITUTE OF MANAGEMENT STUDIES, GHAZIABAD"
Uttar Pradesh,"Gautam Buddh Technical University, Lucknow","KUNWAR HARIBANSH SINGH INSTITUTE OF MANAGEMENT, JAUNPUR"
Uttar Pradesh,"Gautam Buddh Technical University, Lucknow","B B S INSTITUTE OF MANAGEMENT AND TECHNOLOGY, ALLAHABAD"
Uttar Pradesh,"Gautam Buddh Technical University, Lucknow","LUCKNOW INSTITUTE OF TECHNOLOGY, LUCKNOW"
Uttar Pradesh,"Gautam Buddh Technical University, Lucknow","SHRI RLT INSTIUTE OF MANAGEMENT, ETAWAH"
Uttar Pradesh,"Gautam Buddh Technical University, Lucknow","GHANSHYAM BINANI ACADEMY OF MANAGEMENT SCIENCES, MIRZAPUR"
Uttar Pradesh,"Gautam Buddh Technical University, Lucknow","DR K N MODI INSTITUTE OF PHARMACEUTICAL EDUCATION AND RESEARCH, GHAZIABAD"
Uttar Pradesh,"Gautam Buddh Technical University, Lucknow","BABU BANARASI DAS EDUCATIONAL SOCIETY GROUP OF INSTITUTIONS, LUCKNOW"
Uttar Pradesh,"Gautam Buddh Technical University, Lucknow","DEVPRAYAG INSTITUTE OF TECHNICAL STUDIES, ALLAHABAD"
Uttar Pradesh,"Gautam Buddh Technical University, Lucknow","PRASAD INSTITUTE F TECHNOLOGY, JAUNPUR"
Uttar Pradesh,"Gautam Buddh Technical University, Lucknow","DR M C SAXENA COLLEGE OF ENGINEERING AND TECHNOLOGY, LUCKNOW"
Uttar Pradesh,"Gautam Buddh Technical University, Lucknow","AXIS BUISNESS SCHOOL, KANPUR NAGAR"
Uttar Pradesh,"Gautam Buddh Technical University, Lucknow","TECHNICAL EDUCATION AND RESEARCH INSTITUTE, GHAZIPUR"
Uttar Pradesh,"Gautam Buddh Technical University, Lucknow","INSTITUTE OF TECHNOLOGY and MANAGEMANT, CHEARI PHARENDA ROAD, MAHARAJGANJ"
Uttar Pradesh,"Gautam Buddh Technical University, Lucknow","SHERWOOD COLLEGE OF ENGINEERING RESEARCH AND TECHNOLOGY, BARABANKI"
Uttar Pradesh,"Gautam Buddh Technical University, Lucknow","BUNDELKHAND INSTITUTE OF ENGINEERING AND TECHNOLOGY, JHANSI"
Uttar Pradesh,"Gautam Buddh Technical University, Lucknow","INSTITUTE OF CO OPERATIVE AND CORPORATE MANAGEMENT RESEARCH AND TRAINING, LUCKNOW"
Uttar Pradesh,"Gautam Buddh Technical University, Lucknow","SHRI R L T INSTITUTE OF PHARMACEUTICAL SCIENCE AND TECHNOLOGY COLLEGE, ETAWAH"
Uttar Pradesh,"Gautam Buddh Technical University, Lucknow","RAJARSHI SCHOOL OF MANAGEMENT AND TECHNOLOGY, VARANASI"
Uttar Pradesh,"Gautam Buddh Technical University, Lucknow","ARYAKUL COLLGE OF MANAGEMENT, LUCKNOW"
Uttar Pradesh,"Gautam Buddh Technical University, Lucknow","DAYANAND ACADEMY OF MANAGEMENT STUDIES, KANPUR"
Uttar Pradesh,"Gautam Buddh Technical University, Lucknow","SUBHASH INSTITUTE OF SOFTWARE TECHNOLOGY, KANPUR"
Uttar Pradesh,"Gautam Buddh Technical University, Lucknow","ASHOKA INSTITUTE OF TECHNOLOGY AND MANAGEMENT , VARANASI"
Uttar Pradesh,"Gautam Buddh Technical University, Lucknow","KRISHNA INSTITUTE OF TECHNOLOGY, KANPUR"
Uttar Pradesh,"Gautam Buddh Technical University, Lucknow","DR B R AMBEDKAR POOJA COLLEGE OF PHARMACY , GORAKHPUR"
Uttar Pradesh,"Gautam Buddh Technical University, Lucknow","ASIA SCHOOL OF ENGINEERING AND MANAGEMENT, BARABANKI"
Uttar Pradesh,"Gautam Buddh Technical University, Lucknow","BABU BANARASI DAS NORTHERN INDIA INSTITUTE OF TECHNOLOGY, LUCKNOW"
Uttar Pradesh,"Gautam Buddh Technical University, Lucknow","KHANDELWAL COLLEGE OF ARCHITECTURE AND DESIGN, BAREILLY"
Uttar Pradesh,"Gautam Buddh Technical University, Lucknow","HIMT COLLEGE OF PHARMACY, GREATER NOIDA"
Uttar Pradesh,"Gautam Buddh Technical University, Lucknow","INFINITY INSTITUTE OF TECHNOLOGY, ALLAHABAD"
Uttar Pradesh,"Gautam Buddh Technical University, Lucknow","BHARAT INSTITUTE OF TECHNOLOGY SCHOOL OF MANAGEMENT, MEERUT"
Uttar Pradesh,"Gautam Buddh Technical University, Lucknow","INDUS INSTITUTE OF TECHNOLOGY AND MANAGEMENT, KANPUR"
Uttar Pradesh,"Gautam Buddh Technical University, Lucknow","UNITED INSTITUTE OF TECHNOLOGY, ALLAHABAD"
Uttar Pradesh,"Gautam Buddh Technical University, Lucknow","APEEJAY INSTITUTE OF TECHNOLOGY SCHOOL OF ARCHITECTURE AND PLANNING, GREATER NOIDA"
Uttar Pradesh,"Gautam Buddh Technical University, Lucknow","SHERWOOD COLLEGE OF PHARMACY, BARABANKI"
Uttar Pradesh,"Gautam Buddh Technical University, Lucknow","AXIS INSTITUTE OF PLANNING AND MANAGEMENT, KANPUR NAGAR"
Uttar Pradesh,"Gautam Buddh Technical University, Lucknow","SCHOOL OF MANAGEMENT SCIENCES, LUCKNOW"
Uttar Pradesh,"Gautam Buddh Technical University, Lucknow","KHANDELWAL COLLEGE OF MANAGEMENT SCIENCE AND TECHNOLOGY, BAREILLY"
Uttar Pradesh,"Gautam Buddh Technical University, Lucknow","AXIS INSTITUTE OF FASHION TECHNOLOGY, KANPUR"
Uttar Pradesh,"Gautam Buddh Technical University, Lucknow","FACULTY OF MANAGEMENT AND TECHNOLOGY, VARANASI"
Uttar Pradesh,"Gautam Buddh Technical University, Lucknow","ARYAKUL COLLEGE OF PHARMACY AND RESEARCH, LUCKNOW"
Uttar Pradesh,"Gautam Buddh Technical University, Lucknow","RAJARSHI RANANJAY SINH COLLEGE OF PHARMACY, AMETHI"
Uttar Pradesh,"Gautam Buddh Technical University, Lucknow","DEV BHOOMI GROUPS OF INSTITUTIONS FACULTY OF ENGINEERING, SAHARANPUR"
Uttar Pradesh,"Gautam Buddh Technical University, Lucknow","UNITED COLLEGE OF ENGINEERING AND RESEARCH, ALLAHABAD"
Uttar Pradesh,"Gautam Buddh Technical University, Lucknow","MADHU VACHASPATI SCHOOL OF MANAGEMENT, KAUSAMBI"
Uttar Pradesh,"Gautam Buddh Technical University, Lucknow","COLLEGE OF ENGINEERING SCIENCE AND TECHNOLOGY, LUCKNOW"
Uttar Pradesh,"Gautam Buddh Technical University, Lucknow","DR K N MODI GIRLS ENGINEERING COLLEGE, MODINAGAR"
Uttar Pradesh,"Gautam Buddh Technical University, Lucknow","APEEJAY INSTITUTE OF TECHNOLOGY SCHOOL OF MANAGEMENT AND COMPUTER SCIENCE, GREATER NOIDA"
Uttar Pradesh,"Gautam Buddh Technical University, Lucknow","DEV BHOOMI GROUPS OF INSTITUTIONS FACULTY OF MANAGEMENT, SAHARANPUR"
Uttar Pradesh,"Gautam Buddh Technical University, Lucknow","SMT FULEHRA SMARAK COLLEGE OF PHARMACY , BALLIA"
Uttar Pradesh,"Gautam Buddh Technical University, Lucknow","MADHU VACHASPATI INSTITUTE OF ENGINEERING AND TECHNOLOGY , KAUSHAMBI"
Uttar Pradesh,"Gautam Buddh Technical University, Lucknow",RAM-EESH INSTITUTE OF ENGINEERING and TECHNOLOGY
Uttar Pradesh,"Gautam Buddh Technical University, Lucknow","DAYANAD DINANATH COLLEGE OF MANAGEMENT, KANPUR"
Uttar Pradesh,"Gautam Buddh Technical University, Lucknow","DR VIRENDRA SWARUP INSTITUTE OF COMPUTER STUDIES, KANPUR"
Uttar Pradesh,"Gautam Buddh Technical University, Lucknow","SACRED HEART INSTITUTE OF MANAGAMENT AND TECHNOLOGY, SITAPUR"
Uttar Pradesh,"Gautam Buddh Technical University, Lucknow","AKS MANAGEMENT COLLEGE, LUCKNOW"
Uttar Pradesh,"Gautam Buddh Technical University, Lucknow","GLOBAL EDUCATIONAL AND WELFARE SOCIETY GROUP OF INSTITUTIONS, LUCKNOW"
Uttar Pradesh,"Gautam Buddh Technical University, Lucknow","DR VIRENDRA SWARUP MEMORIAL TRUST GROUP OF INSTITUTIONS, UNNAO"
Uttar Pradesh,"Gautam Buddh Technical University, Lucknow","SURYA SCHOOL OF PLANNING AND ENGINEERING MANAGEMENT, LUCKNOW"
Uttar Pradesh,"Gautam Buddha University, Greater Noida, Gautam Budh Nagar",NA
Goa,"Goa University, Goa",Goa Medical College Bambolim
Goa,"Goa University, Goa",Zantye Brothers Educational Foundations Narayan Zantye College of Commerce Bicholim
Goa,"Goa University, Goa",Goa Vidyaprasarak Mandals Gopal Govind Poy Raiturcar College of Commerce and Economics Farmagudi Ponda
Goa,"Goa University, Goa",Goa Salesian Societys Don Bosco College Panaji
Goa,"Goa University, Goa","GOA COLLEGE OF HOSPITALITY AND CULINARY EDUCATION, CIDADE-DE-GOA"
Goa,"Goa University, Goa",Goa College of Pharmacy Panaji
Goa,"Goa University, Goa",Goa College of Home Science Campal Panaji
Goa,"Goa University, Goa","Govt. of Goa College of Engineering, Goa, Farmagudi, Ponda"
Goa,"Goa University, Goa",Padre Conceicao College of Engineering Agnel Ashram Verna
Goa,"Goa University, Goa",Carmel College of Arts Science and Commerce for Women
Goa,"Goa University, Goa",Devi Sharvani Education Societys V.M. Salgaocar College of Law Miramar Panaji
Goa,"Goa University, Goa",Goa Dental College and Hospital Bambolim
Goa,"Goa University, Goa",Cuncolim Educational Societys College of Arts and Commerce Cuncolim
Goa,"Goa University, Goa",Shree Bharateeya Sanskriti Prabodhinis Gomantak Ayurveda Mahavidyalaya and Research Centre Shiroda
Goa,"Goa University, Goa",Ponda Education Society Shri Ravi S Naik College of Arts and Science
Goa,"Goa University, Goa","Goa Vidyaprasarak Mandal's Dr. Dada Vaidya College of Education, Ponda"
Goa,"Goa University, Goa",Smt.Parvatibai Chowgule Cultural Foundations College of Arts and Science Fatorda
Goa,"Goa University, Goa","Ponda Education Society's Rajaram and Tarabai Bandekar College of Pharmacy, Farmagudi, Ponda"
Goa,"Goa University, Goa",Ponda Education Societys College of Education Farmagudi Ponda
Goa,"Goa University, Goa",Murgaon Education Societys College of Arts and Commerce Zuarinagar
Goa,"Goa University, Goa","VIDYA PRABODHINI COLLEGE OF COMMERCE, EDUCATION, COMPUTER AND MANAGEMENT, VIDYANAGAR, ALTO PORVORIM"
Goa,"Goa University, Goa",Dempo Charities Trust Dhempe College of Arts and Science Miramar
Goa,"Goa University, Goa",Vrundavan Institute of Nursing Education and College of Nursing Colvale Bardez
Goa,"Goa University, Goa","VIKAS PARISHAD MANDRE COLLEGE OF COMMERCE AND ECONOMICS, MANDHLAMANJ, MANDREM"
Goa,"Goa University, Goa",Govt. College of Commerce Borda Margao
Goa,"Goa University, Goa",Govt.College of Arts Science and Commerce Quepem
Goa,"Goa University, Goa",Goa College of Music Altinho Panaji
Goa,"Goa University, Goa",Fr. Agnel College of Arts and Commerce Pilar
Goa,"Goa University, Goa",NA
Goa,"Goa University, Goa",Saraswat Vidyalayas Sridora Caculo College of Commerce and Management Studies Mapusa
Goa,"Goa University, Goa",Vidya Vikas Mandals Shree Damodar College of Commerce and Economics Margao
Goa,"Goa University, Goa",Victor Medical and Research Foundation College of Nursing C/o Apollo Victor Hospital Malbhat Margao
Goa,"Goa University, Goa",Govt.College of Arts Science and Commerce Khandola
Goa,"Goa University, Goa",Dnyan Prabodhini Mandals Shree Mallikarjun College of Arts and Commerce Delem Canacona
Goa,"Goa University, Goa",Vidya Vikas Mandals H.M.N. Gaunekar Institute of Management Training and Research Shre Damodar College Complex Margao
Goa,"Goa University, Goa",Dempo Charities Trusts S.S. Dempo College of Commerce and Economics Altinho
Goa,"Goa University, Goa",Vidya Vikas Mandals Govind Ramnath Kare College of Law Margao
Goa,"Goa University, Goa",Nirmala Institute of Education Altinho Panaji
Goa,"Goa University, Goa","AGNEL INSTITUTE OF TECHNOLOGY AND DESIGN, ASSAGAO, BARDEZ"
Goa,"Goa University, Goa",Shivgram Education Societys Shri Kamaxidevi Homoeopathic Medical College and Hospital Shiroda
Goa,"Goa University, Goa",Goa College of Art Altinho Panaji
Goa,"Goa University, Goa",Govt. College of Arts and Commerce Virnoda Pernem
Goa,"Goa University, Goa",Govt.College of Arts Science and Commerce Sanquelim
Goa,"Goa University, Goa",Dnyanprassarak Mandals College of Arts Sou. Sheela Premanand Vaidya College of Science and VNS Bandekar College of Commerce Assagao
Goa,"Goa University, Goa",Rosary College of Commerce and Arts Navelim
Goa,"Goa University, Goa",St Xaviers College of Arts Science and Commerce Mapusa
Goa,"Goa University, Goa",Goa College of Architecture Altinho Panaji
Goa,"Goa University, Goa",Shree Rayeshwar Institute of Engineering and Information Technology Shiroda
Goa,"Goa University, Goa","DON BOSCO COLLEGE OF ENGINEERING, FATORDA, MARGAO"
Goa,"Goa University, Goa",Institute of Nursing Education Bambolim
Maharashtra,"Gokhale Institute of Politics and Economics, Pune",NA
Maharashtra,"GONDWANA UNIVERSITY, GADCHIROLI","Mahatma Jytoba Phule College, Ballarpur"
Maharashtra,"GONDWANA UNIVERSITY, GADCHIROLI",KAUSHALYA DEVI WOMEN COLLEGE KORCHI
Maharashtra,"GONDWANA UNIVERSITY, GADCHIROLI","Sri Kisanraoji Khobragade Arts Commerce Science College, Armori"
Maharashtra,"GONDWANA UNIVERSITY, GADCHIROLI","Arts Commerce Home Science, Women's College"
Maharashtra,"GONDWANA UNIVERSITY, GADCHIROLI","Rashtrasant Tukdoji Maharaj Physical Education College, Warora"
Maharashtra,"GONDWANA UNIVERSITY, GADCHIROLI","Sarvodaya Arts Commerce Science College, Sandewahi"
Maharashtra,"GONDWANA UNIVERSITY, GADCHIROLI","Rajiv Gandhi Education College,, Ashti"
Maharashtra,"GONDWANA UNIVERSITY, GADCHIROLI","Indira Gandhi College, Charmoshi"
Maharashtra,"GONDWANA UNIVERSITY, GADCHIROLI",DHYANOPASAK ARTS COLLEGE NILAJ
Maharashtra,"GONDWANA UNIVERSITY, GADCHIROLI",SADGURU SAI COLLEGE ATAPALLI
Maharashtra,"GONDWANA UNIVERSITY, GADCHIROLI",DR SWETA SMRUTI WOMEN COLLEGE DHANORA
Maharashtra,"GONDWANA UNIVERSITY, GADCHIROLI",SMT AMBABAI KHOBRAGADE ARTS COMMERCE AND SCIENCE COLLEGE BRAMHAPURI
Maharashtra,"GONDWANA UNIVERSITY, GADCHIROLI","Arts Commerce Science College, Tukum"
Maharashtra,"GONDWANA UNIVERSITY, GADCHIROLI","Sri Niketan Education College, Nagbhid"
Maharashtra,"GONDWANA UNIVERSITY, GADCHIROLI","Adv. Yadavrao Thote Memorial College, Rajura"
Maharashtra,"GONDWANA UNIVERSITY, GADCHIROLI",Adv NS Ganguwar Education College
Maharashtra,"GONDWANA UNIVERSITY, GADCHIROLI",ANIL SAOKAR AINCHWAR ARTS COLLEGE GONDPIPRI
Maharashtra,"GONDWANA UNIVERSITY, GADCHIROLI","Gondwana College of Arts Commerce, Jivti"
Maharashtra,"GONDWANA UNIVERSITY, GADCHIROLI","Chintamani Arts Science College, Gondpipri"
Maharashtra,"GONDWANA UNIVERSITY, GADCHIROLI",Sri Late Jageshwar Sawkar Ganyarpawar Arts Science Ghot
Maharashtra,"GONDWANA UNIVERSITY, GADCHIROLI","Neelkanthrao Shinde Arts Commerce College, Bhadrawati"
Maharashtra,"GONDWANA UNIVERSITY, GADCHIROLI","Central College of Information Technology and Management, Mool"
Maharashtra,"GONDWANA UNIVERSITY, GADCHIROLI",Savithribai Phule Institute of Management and Technology
Maharashtra,"GONDWANA UNIVERSITY, GADCHIROLI",Narayanrao Patil Vasade Physical Education College
Maharashtra,"GONDWANA UNIVERSITY, GADCHIROLI",SATI ANUSAYA MAA ARTS SCIENCE COLLEGE YENGALKHEDA
Maharashtra,"GONDWANA UNIVERSITY, GADCHIROLI","Chintamani Collge of Commerce Science, Pombhurna"
Maharashtra,"GONDWANA UNIVERSITY, GADCHIROLI","Rajiv Gandhi Arts Commerce Science College, Mulroad"
Maharashtra,"GONDWANA UNIVERSITY, GADCHIROLI",Late Raje Tejsinghrao Bhonsale College of Management
Maharashtra,"GONDWANA UNIVERSITY, GADCHIROLI","Sharadchandra Pawar Arts College, Charmoshi"
Maharashtra,"GONDWANA UNIVERSITY, GADCHIROLI","Rajrishi Chatrapati Shahu Maharaj, Arts and Commerce College, Babupeth"
Maharashtra,"GONDWANA UNIVERSITY, GADCHIROLI","Sant Sunderlal Maharaj Arts College, Chatgaon"
Maharashtra,"GONDWANA UNIVERSITY, GADCHIROLI","Kamlai College, Khurd"
Maharashtra,"GONDWANA UNIVERSITY, GADCHIROLI",Janta Education College
Maharashtra,"GONDWANA UNIVERSITY, GADCHIROLI",J K INSTITUTE OF PROFETIONAL STUDIES SINDEWAHI
Maharashtra,"GONDWANA UNIVERSITY, GADCHIROLI","Samrat Sevakbhau Patil Waghaye Arts Commerce Science College, Armori"
Maharashtra,"GONDWANA UNIVERSITY, GADCHIROLI","Rashtrasant Tukdoji College, Chimur"
Maharashtra,"GONDWANA UNIVERSITY, GADCHIROLI","Markandeya Law College, Charmoshi Road"
